Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,EssentialsWineStyle,EssentialsWineType,BottleSize,ResidualSugar,NewWorldWineColour,NewWorldVarietal,OldWorldCountry,OldWorldWineColour,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,CategoryNodeID,TastingTeams1,WineType,WineColour,Medal
2020,FR-S-ROU-R,2020_FR-S-ROU-R_002,30092,2,"Château de Corneilla, Pur Sang",Jonqueres d'Oriola,Languedoc-Roussillon,2018,9.87,JONQUERES D ORIOLA,468227322,,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Commended
2020,FR-S-ROU-R,2020_FR-S-ROU-R_003,31230,3,"Authentique, Cotes du Roussillon Rouge",Domaine Lafage,Roussillon,2018,10.19,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Silver
2020,FR-S-ROU-R,2020_FR-S-ROU-R_004,31229,4,"Cayrol, Carignan, Vieilles Vignes",Domaine Lafage,Roussillon,2017,12.28,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Commended
2020,FR-S-ROU-R,2020_FR-S-ROU-R_005,29578,5,John Wine,Cazes,Roussillon,2019,12.32,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Commended
2020,FR-S-ROU-R,2020_FR-S-ROU-R_006,29756,6,"Icône, Tautavel, Côtes du Roussillon Villages ",Château Seguala ,Languedoc,2017,13.17,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Bronze
2020,FR-S-ROU-R,2020_FR-S-ROU-R_007,29930,7,Les Clos De Paulilles,Cazes,Roussillon,2018,14.64,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Out
2020,FR-S-ROU-R,2020_FR-S-ROU-R_008,30956,8,"Côte de Roussillon Villages, 'Barrique' Rouge, Mas Bécha",Mas Becha,Languedoc-Roussillon,2017,16.56, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Out
2020,FR-S-ROU-R,2020_FR-S-ROU-R_010,29584,10,Ego,Cazes,Roussillon,2018,12.9,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,Red,NULL,Old World,France - South - Roussillon - Red ,France,12676,53,Still,Red,Silver
2020,FR-S-W,2020_FR-S-W_001,28618,1,Le Bosq Blanc,Badet Clément,Vin de France,2019,6.09,Badet Clement,7818004332,www.badet-clement.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Bronze
2020,FR-S-W,2020_FR-S-W_002,28613,2,"Badet Clément, La Cour Des Dames, Pinot Gris, Pays D'oc",Badet Clément,Languedoc,2019,6.25,Badet Clement,7818004332,www.badet-clement.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Out
2020,FR-S-W,2020_FR-S-W_003,29292,3,"Lgi-wines, Chemin De La Serre, Marsanne Viognier",Lgi-wines,Languedoc,2019,6.33,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Out
2020,FR-S-W,2020_FR-S-W_004,29585,4,"Héritage du Conseiller, Chardonnay",Bouchard Aîné & Fils,Vin de France,2018,8.13,"Boisset, la famille des grands vins",7407646416,http://www.boisset.fr/en/?valid_legal=1,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Commended
2020,FR-S-W,2020_FR-S-W_005,29682,5,"L'Art des Sens, Chardonnay",Mas La Chevalière,Languedoc,2018,8.45,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Commended
2020,FR-S-W,2020_FR-S-W_006,31231,6,"Cadireta, Chardonnay",Domaine Lafage,Roussillon,2018,9.28,Bibendum Wine,7885709315,,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Gold
2020,FR-S-W,2020_FR-S-W_007,29582,7,Les Clos de Paulilles,Cazes,Roussillon,2019,14.64,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Commended
2020,FR-S-W,2020_FR-S-W_008,31196,8,Chignin Bergeronn Fleur de Roussanne,Jean Perrier,Savoie,2017,18.03,Bibendum Wine,7885709315,,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Gold
2020,FR-S-W,2020_FR-S-W_009,30848,9,"Château La Sauvageonne, Grand Vin Blanc",Gérard Bertrand,Languedoc-Roussillon,2018,23.66, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Commended
2020,FR-S-W,2020_FR-S-W_010,30850,10,"Château L'Hospitalet, La Clape, Grand Vin Blanc",Gérard Bertrand,Languedoc-Roussillon,2018,26.92, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites,France,182,50,Still,White,Silver
2020,FR-S-W-L,2020_FR-S-W-L_001,30227,1,"Plo D'Isabelle, Picpoul de Pinet ",Advini ,Languedoc ,2019,6.88,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_002,29680,2,"La Font Française, Picpoul de Pinet",Ormarine,Languedoc,2019,6.99,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_003,29679,3,"La Pierre Plantée, Picpoul de Pinet",Ormarine,Languedoc,2019,6.99,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_004,29678,4,"Etang de Sol, Picpoul de Pinet",Ormarine,Languedoc,2019,6.99,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_005,29809,5,"Sea Change, Sauvignon Blanc",Château Canet,Languedoc-Roussillon,2019,7.12,10 International Ltd,01372 454910,www.10international.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_006,30022,6,"Squealing Pig, Picpoul de Pinet",Treasury Wine Estates,Languedoc,2018,7.26,Treasury Wine Estates,7887942148,www.tweglobal.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_007,29201,7,"Villa des Croix, Picpoul de Pinet",SO Vignerons,Languedoc,2019,8,SO Vignerons,33629306822,www.sovignerons.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_008,30714,8,"Réserve de Mirou, Picpoul de Pinet",Costieres de Pomerols,Languedoc,2018,8.09,Matthew Clark,1275890228,www.matthewclark.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Silver
2020,FR-S-W-L,2020_FR-S-W-L_009,31042,9,"Le Versant, Sauvignon Blanc ",Foncalieu,Roussillon,2018,8.64,Bibendum Wine,7885709315,,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Silver
2020,FR-S-W-L,2020_FR-S-W-L_010,29570,10,"Les Pins de Camille, Picpoul de Pinet",Ormarine,Languedoc,2019,8.82,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-S-W-L,2020_FR-S-W-L_011,31195,11,"Cuvee Gastronomie, Apremont ",Jean Perrier,Savoie,2018,10.63,Bibendum Wine,7885709315,,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Gold
2020,FR-S-W-L,2020_FR-S-W-L_012,29023,12,Les Mariés,Domaine de la Baume,Languedoc-Roussillon,2019,13.12,DOMAINE DE LA BAUME,467392949,www.domaine-labaume.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - whites - light,France,3400,50,Still,White,Commended
2020,FR-SW-R,2020_FR-SW-R_002,29411,2,Belles Rives,Rigal,Cahors,2016,7.5,ADVINI,672928572,www.advini.com,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Bronze
2020,FR-SW-R,2020_FR-SW-R_003,31806,3,"Colombelle L'Original, Côtes de Gascogne Rouge",Plaimont Producteurs,South West France,2018,7.67,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Commended
2020,FR-SW-R,2020_FR-SW-R_004,31215,4,"Moonseng, Merlot/Manseng Noir",Plaimont Producteurs,South West France,2018,8.43,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Commended
2020,FR-SW-R,2020_FR-SW-R_005,32156,5,"Purple, The Original Malbec",Château Lagrézette,Cahors,2016,9.77,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Commended
2020,FR-SW-R,2020_FR-SW-R_006,31185,6,Cahors,Château du Caillau,South West France,2018,10.2,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Bronze
2020,FR-SW-R,2020_FR-SW-R_007,30963,7,K-Nom,Clos Troteligotte,Cahors,2018,10.53, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Commended
2020,FR-SW-R,2020_FR-SW-R_008,32155,8,Chevaliers Lagrézette,Château Lagrézette,Cahors,2017,15.37,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Bronze
2020,FR-SW-R,2020_FR-SW-R_009,32154,9,Cahors,Château Lagrézette,South West France,2017,25.67,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,France,Red,NULL,Old World,France - South-west - red,France,169,53,Still,Red,Silver
2020,FR-S-W-VIO,2020_FR-S-W-VIO_001,28616,1,"La Cour des Dames, Viognier, Pays d'Oc",Badet Clément,Languedoc,2019,6.25,Badet Clement,7818004332,www.badet-clement.com,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - Viognier,France,19624,50,Still,White,Bronze
2020,FR-S-W-VIO,2020_FR-S-W-VIO_002,30313,2,"Baron de Baussac, Viognier",LGI Wines,Languedoc,2019,6.73,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South & Rest of France - Viognier,France,19624,50,Still,White,Gold
2020,FR-SW-W,2020_FR-SW-W_001,30716,1,"Le Beau Sud, Sauvignon Blanc/Gros Manseng",LGI Wines,Côtes de Gascogne,2019,6.52,Matthew Clark,1275890228,www.matthewclark.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South west - white,France,6419,50,Still,White,Bronze
2020,FR-SW-W,2020_FR-SW-W_002,31805,2,"Colombelle L'Original, Côtes de Gascogne Blanc",Plaimont Producteurs,South West France,2018,7.67,Bibendum Wine,7885709315,,NULL,NULL,NULL,<10g/litre,NULL,NULL,France,White,NULL,Old World,France - South west - white,France,6419,50,Still,White,Bronze
2020,GER-O-W,2020_GER-O-W_001,30854,1,Scheurebe Trocken,Weegmüller,Pfalz,2018,15.32, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,<10g/litre,NULL,NULL,Germany,White,NULL,Old World,Germany - Other whites,Germany,9220,50,Still,White,Bronze
2020,GER-O-W,2020_GER-O-W_002,28700,2,"Oberbergener Pulverbuck, Weissburgunder",Franz Keller,Baden,2017,23.63,Weingut Franz Keller,49766293300,www.franz-keller.de,NULL,NULL,NULL,<10g/litre,NULL,NULL,Germany,White,NULL,Old World,Germany - Other whites,Germany,9220,50,Still,White,Gold
2020,GER-O-W,2020_GER-O-W_003,28701,3,"Achkarrer Schlossberg, Grauburgunder",Franz Keller,Baden,2017,36.68,Weingut Franz Keller,49766293300,www.franz-keller.de,NULL,NULL,NULL,<10g/litre,NULL,NULL,Germany,White,NULL,Old World,Germany - Other whites,Germany,9220,50,Still,White,Silver
2020,GER-R,2020_GER-R_001,31132,1,"Estate, Spätburgunder",Peth-Wetz,Rheinhessen,2018,11.42,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,Red,NULL,Old World,Germany - Red,Germany,191,45,Still,Red,Bronze
2020,GER-R,2020_GER-R_002,30246,2,Spätburgunder Trocken,Kreuzberg,Ahr,2018,11.9,Weinhaus Kreuzberg UG,1726575606,www.weingut-kreuzberg.de,NULL,NULL,NULL,NULL,NULL,NULL,Germany,Red,NULL,Old World,Germany - Red,Germany,191,45,Still,Red,Bronze
2020,GER-R,2020_GER-R_003,31247,3,Spätburgunder ,Kopp,Baden,2016,14.29,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,Red,NULL,Old World,Germany - Red,Germany,191,45,Still,Red,Bronze
2020,GER-R,2020_GER-R_004,31900,4,Estate Pinot Noir,Kloster Eberbach,Rheingau,2016,16, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,NULL,NULL,NULL,NULL,NULL,NULL,Germany,Red,NULL,Old World,Germany - Red,Germany,191,45,Still,Red,Commended
2020,GER-R,2020_GER-R_005,31248,5,Spätburgunder Roter Porphyr,Kopp,Baden,2016,18.4,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,Red,NULL,Old World,Germany - Red,Germany,191,45,Still,Red,Silver
2020,GER-R,2020_GER-R_006,28699,6,"Vom Löss, Spätburgunder",Franz Keller,Baden,2018,14.5,Weingut Franz Keller,49766293300,www.franz-keller.de,NULL,NULL,NULL,<10g/litre,NULL,NULL,Germany,Red,NULL,Old World,Germany - Red,Germany,191,45,Still,Red,Gold
2020,GER-RIE-D,2020_GER-RIE-D_001,31868,1,"DOM, Riesling Dry",Bischöfliche ,Mosel,2018,8.85, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Bronze
2020,GER-RIE-D,2020_GER-RIE-D_002,31130,2,"Estate, Riesling ",Peth-Wetz,Rheinhessen,2018,9.04,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Commended
2020,GER-RIE-D,2020_GER-RIE-D_003,32002,3,"2018 Eins Zwei Dry Rheingau Riesling, Leitz",Leitz,Rheingau,2018,10.22,Enotria Winecellars Ltd,020 8963 4235,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Out
2020,GER-RIE-D,2020_GER-RIE-D_004,31899,4,Kloster Eberbach Estate Riesling Trocken,Kloster Eberbach,Rheingau,2018,11.25, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Out
2020,GER-RIE-D,2020_GER-RIE-D_005,31131,5,Unfiltered Riesling ,Peth-Wetz,Rheinhessen,2018,13.12,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Commended
2020,GER-RIE-D,2020_GER-RIE-D_006,32202,6,Riesling,Schatzel,Rheinhessen,2018,13.94,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Out
2020,GER-RIE-D,2020_GER-RIE-D_007,32003,7,"Magic Mountain, Riesling",Leitz,Rheingau,2018,15.34,Enotria Winecellars Ltd,020 8963 4235,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Commended
2020,GER-RIE-D,2020_GER-RIE-D_008,31301,8,Rheingau Riesling Trocken,Robert Weil,Rheingau,2018,17.43,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Silver
2020,GER-RIE-D,2020_GER-RIE-D_009,31297,9,Riesling Alte Reben,Markus Molitor,Mosel,2015,18.99,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Silver
2020,GER-RIE-D,2020_GER-RIE-D_010,31300,10,"Kiedricher, Riesling Trocken",Robert Weil,Rheingau,2018,20.51,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Gold
2020,GER-RIE-D,2020_GER-RIE-D_011,31273,11,Robert Weil Kiedrich Turmberg Riesling Trocken,WEINGUT ROBERT WEIL,RHEINGAU,2017,27.75,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Out
2020,GER-RIE-D,2020_GER-RIE-D_012,32006,12,"Berg Schlossberg, Riesling",Leitz,Rheingau,2016,30.72,Enotria Winecellars Ltd,020 8963 4235,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Silver
2020,GER-RIE-D,2020_GER-RIE-D_013,32169,13,QBA Riesling,Egon Müller,Mosel,2018,31.98,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Gold
2020,GER-RIE-D,2020_GER-RIE-D_014,31272,14,"Kiedrich Gräfenberg, Riesling Trocken",Robert Weil,Rheingau,2017,42.53,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Bronze
2020,GER-RIE-D,2020_GER-RIE-D_015,30981,15,"Silver Seal, Riesling Grosses Gewächs Trocken ",Schloss Johannisberg,Rheingau,2018,43.27, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, dry",Germany,183,48,Still,White,Bronze
2020,GER-RIE-LH,2020_GER-RIE-LH_001,31271,1,Markus Molitor Urziger Wurzgarten Spatlese,WEINGUT MARKUS MOLITOR,MOSEL,2016,20.12,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,Dry,Old World,"Germany - Riesling, late harvest styles",Germany,9202,49,Still,White,Out
2020,GER-RIE-LH,2020_GER-RIE-LH_002,31298,2,Ürziger Würzgarten Riesling Auslese,Markus Molitor,Mosel,2013,38.59,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,Dry,Old World,"Germany - Riesling, late harvest styles",Germany,9202,49,Still,White,Bronze
2020,GER-RIE-M,2020_GER-RIE-M_001,31299,1,"Haus Klosterberg, Mosel Riesling",Markus Molitor,Mosel,2018,12.53,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, medium",Germany,3395,48,Still,White,Bronze
2020,GER-RIE-M,2020_GER-RIE-M_002,31869,2,"Ayler Kupp, Late Harvest, Riesling",Bischöfliche,Mosel,2017,12.75, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, medium",Germany,3395,48,Still,White,Gold
2020,GER-RIE-M,2020_GER-RIE-M_003,32201,3,Riesling Kabinett ,Schatzel,Rheinhessen,2017,19.73,Top Selection Ltd,2072904454,www.topselection.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Germany,White,NULL,Old World,"Germany - Riesling, medium",Germany,3395,48,Still,White,Silver
2020,GRE-R,2020_GRE-R_001,29842,1,Axia,Alpha Estate,Florina,2016,9.45,Alpha Estate,3.02386E+11,www.alpha-estate.com,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Bronze
2020,GRE-R,2020_GRE-R_002,31586,2,Agiorgitiko Nature,Sant'Or,Peloponnese,2018,9.85,Southern Wine Roads,07775 714595,www.southernwineroads.com,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Commended
2020,GRE-R,2020_GRE-R_002A,32367,02A,"Agiorgitiko, Organic",Athanasiou,Nemea,2018,10.22,Jascots Wine Merchants Ltd.,020 8965 2000,https://www.jascots.co.uk/,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Commended
2020,GRE-R,2020_GRE-R_003,29838,3,"Xinomavro, Single Vineyard, Hedgehog",Alpha Estate,Amyndeon,2017,10.59,Alpha Estate,3.02386E+11,www.alpha-estate.com,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Silver
2020,GRE-R,2020_GRE-R_004,29841,4,"Ecosystem, Xinomavro Reserve, Vieilles Vignes, Single Block, Barba Yannis",Alpha Estate,Amyndeon,2016,13.63,Alpha Estate,3.02386E+11,www.alpha-estate.com,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Silver
2020,GRE-R,2020_GRE-R_005,31118,5,"Agioritiko Abaton, Mount Athos Red",Tsantali,Santorini,2016,13.86,Bibendum Wine,7885709315,,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Gold
2020,GRE-R,2020_GRE-R_006,30862,6,"Red, Monemvasios, Monemvasia Winery Tsimbidi",Monemvasia Winery Tsimbidi,Laconia,2013,14.07, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Out
2020,GRE-R,2020_GRE-R_007,32024,7,"Ramnista Xinomavro, Naoussa",Kir-Yianni,Macedonia,2016,16.13,Enotria Winecellars Ltd,020 8963 4235,,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Commended
2020,GRE-R,2020_GRE-R_008,30860,8,"Avaton, Epanomi",Gerovassiliou,Macedonia,2017,16.97, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Gold
2020,GRE-R,2020_GRE-R_009,31582,9,"Icarus, Red",Afianes,Aegean Islands,2013,22,Southern Wine Roads,07775 714595,www.southernwineroads.com,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Gold
2020,GRE-R,2020_GRE-R_010,31584,10,Le Sang de la Pierre,Aivalis,Nemea,2014,24.5,Southern Wine Roads,07775 714595,www.southernwineroads.com,NULL,NULL,NULL,NULL,NULL,NULL,Greece,Red,NULL,Old World,Greece - red varietals/blends,Greece,12446,47,Still,Red,Silver
2020,HUN-R,2020_HUN-R_001,29638,1,Merlot,Vesztergombi Bt,Szekszárd,2017,8.7,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Hungary,Red,NULL,Old World,Hungary - red,Hungary,15862,50,Still,Red,Out
2020,HUN-R,2020_HUN-R_002,29669,2,Pinot Noir,Gál Tibor,Eger,2018,9.4,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Hungary,Red,NULL,Old World,Hungary - red,Hungary,15862,50,Still,Red,Out
2020,HUN-R,2020_HUN-R_003,29663,3,Cabernet Franc,Figula,Balatonfüred-Csopak,2017,10,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Hungary,Red,NULL,Old World,Hungary - red,Hungary,15862,50,Still,Red,Bronze
2020,HUN-R,2020_HUN-R_004,29647,4,Egri Kékfrankos,Bolyki,Eger,2016,10.2,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,NULL,NULL,NULL,NULL,NULL,NULL,Hungary,Red,NULL,Old World,Hungary - red,Hungary,15862,50,Still,Red,Silver
